wfName,taskName,nodeName,rank
nfcore/chipseq:1.2.2,MERGED_BAM_REMOVE_ORPHAN,z1d.2xlarge,16
nfcore/chipseq:1.2.2,MULTIQC,m5.large,7
nfcore/chipseq:1.2.2,MULTIQC,m5.xlarge,19
nfcore/chipseq:1.2.2,MULTIQC,m5.2xlarge,27
nfcore/chipseq:1.2.2,MULTIQC,m5a.large,14
nfcore/chipseq:1.2.2,MULTIQC,m5a.xlarge,23
nfcore/chipseq:1.2.2,MULTIQC,m5a.2xlarge,21
nfcore/chipseq:1.2.2,MULTIQC,m5zn.large,13
nfcore/chipseq:1.2.2,MULTIQC,m5zn.xlarge,12
nfcore/chipseq:1.2.2,MULTIQC,m5zn.2xlarge,8
nfcore/chipseq:1.2.2,MULTIQC,c5.xlarge,11
nfcore/chipseq:1.2.2,MULTIQC,c5.2xlarge,4
nfcore/chipseq:1.2.2,MULTIQC,c5a.xlarge,10
nfcore/chipseq:1.2.2,MULTIQC,c5a.2xlarge,9
nfcore/chipseq:1.2.2,MULTIQC,r5.large,18
nfcore/chipseq:1.2.2,MULTIQC,r5.xlarge,2
nfcore/chipseq:1.2.2,MULTIQC,r5.2xlarge,17
nfcore/chipseq:1.2.2,MULTIQC,r5a.large,24
nfcore/chipseq:1.2.2,MULTIQC,r5a.xlarge,1
nfcore/chipseq:1.2.2,MULTIQC,r5a.2xlarge,22
nfcore/chipseq:1.2.2,MULTIQC,d3.xlarge,5
nfcore/chipseq:1.2.2,MULTIQC,d3.2xlarge,3
nfcore/chipseq:1.2.2,MULTIQC,i3.large,20
nfcore/chipseq:1.2.2,MULTIQC,i3.xlarge,25
nfcore/chipseq:1.2.2,MULTIQC,i3.2xlarge,26
nfcore/chipseq:1.2.2,MULTIQC,z1d.large,15
nfcore/chipseq:1.2.2,MULTIQC,z1d.xlarge,6
nfcore/chipseq:1.2.2,MULTIQC,z1d.2xlarge,16
nfcore/chipseq:1.2.2,PHANTOMPEAKQUALTOOLS,m5.large,6
nfcore/chipseq:1.2.2,PHANTOMPEAKQUALTOOLS,m5.xlarge,19
nfcore/chipseq:1.2.2,PHANTOMPEAKQUALTOOLS,m5.2xlarge,27
nfcore/chipseq:1.2.2,PHANTOMPEAKQUALTOOLS,m5a.large,16
nfcore/chipseq:1.2.2,PHANTOMPEAKQUALTOOLS,m5a.xlarge,23
nfcore/chipseq:1.2.2,PHANTOMPEAKQUALTOOLS,m5a.2xlarge,21
nfcore/chipseq:1.2.2,PHANTOMPEAKQUALTOOLS,m5zn.large,13
nfcore/chipseq:1.2.2,PHANTOMPEAKQUALTOOLS,m5zn.xlarge,9
nfcore/chipseq:1.2.2,PHANTOMPEAKQUALTOOLS,m5zn.2xlarge,8
