wfName,taskName,nodeName,rank
nfcore/methylseq:1.6.1,bismark_align,m5zn.2xlarge,4.009724745472349
nfcore/methylseq:1.6.1,bismark_align,m5zn.xlarge,4.160738383712383
nfcore/methylseq:1.6.1,bismark_align,m5zn.large,2.667641115810151
nfcore/methylseq:1.6.1,bismark_align,z1d.2xlarge,6.948140886647044
nfcore/methylseq:1.6.1,bismark_align,c5.2xlarge,5.262154603076812
nfcore/methylseq:1.6.1,bismark_align,z1d.xlarge,6.969746894930012
nfcore/methylseq:1.6.1,bismark_align,c5.xlarge,8.297563300281919
nfcore/methylseq:1.6.1,bismark_align,z1d.large,6.183084925722159
nfcore/methylseq:1.6.1,bismark_align,c5a.2xlarge,6.416990645304326
nfcore/methylseq:1.6.1,bismark_align,c5a.xlarge,5.675447141142688
nfcore/methylseq:1.6.1,bismark_align,d3.2xlarge,14.446246903192739
nfcore/methylseq:1.6.1,bismark_align,m5.2xlarge,15.599694865315811
nfcore/methylseq:1.6.1,bismark_align,r5.2xlarge,15.54513624223826
nfcore/methylseq:1.6.1,bismark_align,d3.xlarge,12.344438202266991
nfcore/methylseq:1.6.1,bismark_align,m5.xlarge,15.079928812030662
nfcore/methylseq:1.6.1,bismark_align,r5.xlarge,15.584565957583745
nfcore/methylseq:1.6.1,bismark_align,r5.large,13.894965086629384
nfcore/methylseq:1.6.1,bismark_align,m5.large,13.432522576476533
nfcore/methylseq:1.6.1,bismark_align,i3.2xlarge,22.64686692433013
nfcore/methylseq:1.6.1,bismark_align,m5a.2xlarge,23.090346113363502
nfcore/methylseq:1.6.1,bismark_align,r5a.2xlarge,24.18223767441219
nfcore/methylseq:1.6.1,bismark_align,m5a.large,20.139652764747343
nfcore/methylseq:1.6.1,bismark_align,r5a.large,20.8234557214431
nfcore/methylseq:1.6.1,bismark_align,m5a.xlarge,22.088545503305845
nfcore/methylseq:1.6.1,bismark_align,r5a.xlarge,22.098492824717436
nfcore/methylseq:1.6.1,bismark_align,i3.xlarge,24.27663743751911
nfcore/methylseq:1.6.1,bismark_align,i3.large,22.163275891209427
nfcore/methylseq:1.6.1,bismark_methXtract,m5zn.2xlarge,4.009724745472349
nfcore/methylseq:1.6.1,bismark_methXtract,m5zn.xlarge,4.160738383712383
nfcore/methylseq:1.6.1,bismark_methXtract,c5.2xlarge,5.262154603076812
nfcore/methylseq:1.6.1,bismark_methXtract,m5zn.large,2.667641115810151
nfcore/methylseq:1.6.1,bismark_methXtract,z1d.xlarge,6.969746894930012
nfcore/methylseq:1.6.1,bismark_methXtract,z1d.2xlarge,6.948140886647044
nfcore/methylseq:1.6.1,bismark_methXtract,c5a.2xlarge,6.416990645304326
nfcore/methylseq:1.6.1,bismark_methXtract,z1d.large,6.183084925722159
nfcore/methylseq:1.6.1,bismark_methXtract,c5a.xlarge,5.675447141142688
nfcore/methylseq:1.6.1,bismark_methXtract,c5.xlarge,8.297563300281919
nfcore/methylseq:1.6.1,bismark_methXtract,d3.2xlarge,14.446246903192739
nfcore/methylseq:1.6.1,bismark_methXtract,d3.xlarge,12.344438202266991
nfcore/methylseq:1.6.1,bismark_methXtract,m5.2xlarge,15.599694865315811
nfcore/methylseq:1.6.1,bismark_methXtract,r5.2xlarge,15.54513624223826
nfcore/methylseq:1.6.1,bismark_methXtract,r5.xlarge,15.584565957583745
nfcore/methylseq:1.6.1,bismark_methXtract,r5.large,13.894965086629384
nfcore/methylseq:1.6.1,bismark_methXtract,m5.large,13.432522576476533
nfcore/methylseq:1.6.1,bismark_methXtract,m5.xlarge,15.079928812030662
nfcore/methylseq:1.6.1,bismark_methXtract,i3.2xlarge,22.64686692433013
nfcore/methylseq:1.6.1,bismark_methXtract,m5a.large,20.139652764747343
nfcore/methylseq:1.6.1,bismark_methXtract,r5a.large,20.8234557214431
nfcore/methylseq:1.6.1,bismark_methXtract,m5a.2xlarge,23.090346113363502
nfcore/methylseq:1.6.1,bismark_methXtract,r5a.xlarge,22.098492824717436
nfcore/methylseq:1.6.1,bismark_methXtract,r5a.2xlarge,24.18223767441219
nfcore/methylseq:1.6.1,bismark_methXtract,i3.xlarge,24.27663743751911
nfcore/methylseq:1.6.1,bismark_methXtract,i3.large,22.163275891209427
nfcore/methylseq:1.6.1,bismark_methXtract,m5a.xlarge,22.088545503305845
nfcore/methylseq:1.6.1,bismark_report,c5a.2xlarge,6.416990645304326
nfcore/methylseq:1.6.1,bismark_report,c5a.xlarge,5.675447141142688
nfcore/methylseq:1.6.1,bismark_report,m5zn.2xlarge,4.009724745472349
nfcore/methylseq:1.6.1,bismark_report,z1d.2xlarge,6.948140886647044
nfcore/methylseq:1.6.1,bismark_report,m5zn.xlarge,4.160738383712383
nfcore/methylseq:1.6.1,bismark_report,m5zn.large,2.667641115810151
nfcore/methylseq:1.6.1,bismark_report,r5a.2xlarge,24.18223767441219
nfcore/methylseq:1.6.1,bismark_report,m5a.2xlarge,23.090346113363502
nfcore/methylseq:1.6.1,bismark_report,c5.2xlarge,5.262154603076812
nfcore/methylseq:1.6.1,bismark_report,z1d.xlarge,6.969746894930012
nfcore/methylseq:1.6.1,bismark_report,m5a.xlarge,22.088545503305845
nfcore/methylseq:1.6.1,bismark_report,m5a.large,20.139652764747343
nfcore/methylseq:1.6.1,bismark_report,m5.2xlarge,15.599694865315811
nfcore/methylseq:1.6.1,bismark_report,d3.2xlarge,14.446246903192739
nfcore/methylseq:1.6.1,bismark_report,d3.xlarge,12.344438202266991
nfcore/methylseq:1.6.1,bismark_report,r5a.xlarge,22.098492824717436
nfcore/methylseq:1.6.1,bismark_report,c5.xlarge,8.297563300281919
nfcore/methylseq:1.6.1,bismark_report,r5.2xlarge,15.54513624223826
nfcore/methylseq:1.6.1,bismark_report,r5.xlarge,15.584565957583745
nfcore/methylseq:1.6.1,bismark_report,m5.xlarge,15.079928812030662
nfcore/methylseq:1.6.1,bismark_report,m5.large,13.432522576476533
nfcore/methylseq:1.6.1,bismark_report,z1d.large,6.183084925722159
nfcore/methylseq:1.6.1,bismark_report,i3.2xlarge,22.64686692433013
nfcore/methylseq:1.6.1,bismark_report,r5a.large,20.8234557214431
nfcore/methylseq:1.6.1,bismark_report,i3.xlarge,24.27663743751911
nfcore/methylseq:1.6.1,bismark_report,r5.large,13.894965086629384
nfcore/methylseq:1.6.1,bismark_report,i3.large,22.163275891209427
nfcore/methylseq:1.6.1,fastqc,c5.2xlarge,5.262154603076812
nfcore/methylseq:1.6.1,fastqc,m5zn.xlarge,4.160738383712383
nfcore/methylseq:1.6.1,fastqc,z1d.xlarge,6.969746894930012
nfcore/methylseq:1.6.1,fastqc,z1d.2xlarge,6.948140886647044
nfcore/methylseq:1.6.1,fastqc,m5zn.large,2.667641115810151
nfcore/methylseq:1.6.1,fastqc,m5zn.2xlarge,4.009724745472349
nfcore/methylseq:1.6.1,fastqc,c5a.xlarge,5.675447141142688
nfcore/methylseq:1.6.1,fastqc,z1d.large,6.183084925722159
nfcore/methylseq:1.6.1,fastqc,c5a.2xlarge,6.416990645304326
nfcore/methylseq:1.6.1,fastqc,c5.xlarge,8.297563300281919
nfcore/methylseq:1.6.1,fastqc,m5.2xlarge,15.599694865315811
nfcore/methylseq:1.6.1,fastqc,r5.2xlarge,15.54513624223826
nfcore/methylseq:1.6.1,fastqc,d3.2xlarge,14.446246903192739
nfcore/methylseq:1.6.1,fastqc,d3.xlarge,12.344438202266991
nfcore/methylseq:1.6.1,fastqc,r5.large,13.894965086629384
