wfName,taskName,nodeName,rank
nfcore/eager:2.3.5,damageprofiler,m5zn.large,2.667641115810151
nfcore/eager:2.3.5,damageprofiler,m5zn.xlarge,4.160738383712383
nfcore/eager:2.3.5,damageprofiler,m5zn.2xlarge,4.009724745472349
nfcore/eager:2.3.5,damageprofiler,z1d.large,6.183084925722159
nfcore/eager:2.3.5,damageprofiler,z1d.xlarge,6.969746894930012
nfcore/eager:2.3.5,damageprofiler,c5a.xlarge,5.675447141142688
nfcore/eager:2.3.5,damageprofiler,c5.xlarge,8.297563300281919
nfcore/eager:2.3.5,damageprofiler,z1d.2xlarge,6.948140886647044
nfcore/eager:2.3.5,damageprofiler,m5.large,13.432522576476533
nfcore/eager:2.3.5,damageprofiler,c5.2xlarge,5.262154603076812
nfcore/eager:2.3.5,damageprofiler,d3.xlarge,12.344438202266991
nfcore/eager:2.3.5,damageprofiler,c5a.2xlarge,6.416990645304326
nfcore/eager:2.3.5,damageprofiler,r5.xlarge,15.584565957583745
nfcore/eager:2.3.5,damageprofiler,m5.xlarge,15.079928812030662
nfcore/eager:2.3.5,damageprofiler,r5.large,13.894965086629384
nfcore/eager:2.3.5,damageprofiler,m5.2xlarge,15.599694865315811
nfcore/eager:2.3.5,damageprofiler,r5.2xlarge,15.54513624223826
nfcore/eager:2.3.5,damageprofiler,d3.2xlarge,14.446246903192739
nfcore/eager:2.3.5,damageprofiler,m5a.large,20.139652764747343
nfcore/eager:2.3.5,damageprofiler,r5a.large,20.8234557214431
nfcore/eager:2.3.5,damageprofiler,m5a.xlarge,22.088545503305845
nfcore/eager:2.3.5,damageprofiler,r5a.xlarge,22.098492824717436
nfcore/eager:2.3.5,damageprofiler,i3.large,22.163275891209427
nfcore/eager:2.3.5,damageprofiler,m5a.2xlarge,23.090346113363502
nfcore/eager:2.3.5,damageprofiler,i3.xlarge,24.27663743751911
nfcore/eager:2.3.5,damageprofiler,i3.2xlarge,22.64686692433013
nfcore/eager:2.3.5,damageprofiler,r5a.2xlarge,24.18223767441219
nfcore/eager:2.3.5,fastqc,z1d.xlarge,6.969746894930012
nfcore/eager:2.3.5,fastqc,m5zn.xlarge,4.160738383712383
nfcore/eager:2.3.5,fastqc,m5zn.large,2.667641115810151
nfcore/eager:2.3.5,fastqc,m5zn.2xlarge,4.009724745472349
nfcore/eager:2.3.5,fastqc,c5a.xlarge,5.675447141142688
nfcore/eager:2.3.5,fastqc,z1d.large,6.183084925722159
