wfName,taskName,nodeName,rank
nfcore/chipseq:1.2.2,BWA_INDEX,m5zn.large,2.667641115810151
nfcore/chipseq:1.2.2,BWA_INDEX,c5a.xlarge,5.675447141142688
nfcore/chipseq:1.2.2,BWA_INDEX,z1d.large,6.183084925722159
nfcore/chipseq:1.2.2,BWA_INDEX,c5.2xlarge,5.262154603076812
nfcore/chipseq:1.2.2,BWA_INDEX,c5a.2xlarge,6.416990645304326
nfcore/chipseq:1.2.2,BWA_INDEX,m5.large,13.432522576476533
nfcore/chipseq:1.2.2,BWA_INDEX,m5zn.2xlarge,4.009724745472349
nfcore/chipseq:1.2.2,BWA_INDEX,m5zn.xlarge,4.160738383712383
nfcore/chipseq:1.2.2,BWA_INDEX,r5.large,13.894965086629384
nfcore/chipseq:1.2.2,BWA_INDEX,z1d.2xlarge,6.948140886647044
nfcore/chipseq:1.2.2,BWA_INDEX,d3.xlarge,12.344438202266991
nfcore/chipseq:1.2.2,BWA_INDEX,z1d.xlarge,6.969746894930012
nfcore/chipseq:1.2.2,BWA_INDEX,m5.xlarge,15.079928812030662
nfcore/chipseq:1.2.2,BWA_INDEX,r5a.large,20.8234557214431
nfcore/chipseq:1.2.2,BWA_INDEX,r5.xlarge,15.584565957583745
nfcore/chipseq:1.2.2,BWA_INDEX,m5a.large,20.139652764747343
nfcore/chipseq:1.2.2,BWA_INDEX,r5.2xlarge,15.54513624223826
nfcore/chipseq:1.2.2,BWA_INDEX,m5.2xlarge,15.599694865315811
nfcore/chipseq:1.2.2,BWA_INDEX,d3.2xlarge,14.446246903192739
nfcore/chipseq:1.2.2,BWA_INDEX,c5.xlarge,8.297563300281919
nfcore/chipseq:1.2.2,BWA_INDEX,i3.large,22.163275891209427
nfcore/chipseq:1.2.2,BWA_INDEX,m5a.xlarge,22.088545503305845
nfcore/chipseq:1.2.2,BWA_INDEX,r5a.xlarge,22.098492824717436
nfcore/chipseq:1.2.2,BWA_INDEX,i3.2xlarge,22.64686692433013
nfcore/chipseq:1.2.2,BWA_INDEX,m5a.2xlarge,23.090346113363502
nfcore/chipseq:1.2.2,BWA_INDEX,r5a.2xlarge,24.18223767441219
nfcore/chipseq:1.2.2,BWA_INDEX,i3.xlarge,24.27663743751911
nfcore/chipseq:1.2.2,BWA_MEM,c5a.xlarge,5.675447141142688
nfcore/chipseq:1.2.2,BWA_MEM,c5.2xlarge,5.262154603076812
nfcore/chipseq:1.2.2,BWA_MEM,c5a.2xlarge,6.416990645304326
nfcore/chipseq:1.2.2,BWA_MEM,m5zn.large,2.667641115810151
nfcore/chipseq:1.2.2,BWA_MEM,m5zn.2xlarge,4.009724745472349
nfcore/chipseq:1.2.2,BWA_MEM,m5zn.xlarge,4.160738383712383
nfcore/chipseq:1.2.2,BWA_MEM,z1d.2xlarge,6.948140886647044
nfcore/chipseq:1.2.2,BWA_MEM,c5.xlarge,8.297563300281919
nfcore/chipseq:1.2.2,BWA_MEM,z1d.large,6.183084925722159
nfcore/chipseq:1.2.2,BWA_MEM,z1d.xlarge,6.969746894930012
nfcore/chipseq:1.2.2,BWA_MEM,d3.xlarge,12.344438202266991
nfcore/chipseq:1.2.2,BWA_MEM,m5.2xlarge,15.599694865315811
nfcore/chipseq:1.2.2,BWA_MEM,r5.2xlarge,15.54513624223826
nfcore/chipseq:1.2.2,BWA_MEM,d3.2xlarge,14.446246903192739
nfcore/chipseq:1.2.2,BWA_MEM,m5.xlarge,15.079928812030662
nfcore/chipseq:1.2.2,BWA_MEM,m5.large,13.432522576476533
nfcore/chipseq:1.2.2,BWA_MEM,r5.xlarge,15.584565957583745
nfcore/chipseq:1.2.2,BWA_MEM,r5.large,13.894965086629384
nfcore/chipseq:1.2.2,BWA_MEM,i3.2xlarge,22.64686692433013
nfcore/chipseq:1.2.2,BWA_MEM,i3.large,22.163275891209427
nfcore/chipseq:1.2.2,BWA_MEM,r5a.large,20.8234557214431
nfcore/chipseq:1.2.2,BWA_MEM,r5a.xlarge,22.098492824717436
nfcore/chipseq:1.2.2,BWA_MEM,m5a.large,20.139652764747343
nfcore/chipseq:1.2.2,BWA_MEM,m5a.2xlarge,23.090346113363502
nfcore/chipseq:1.2.2,BWA_MEM,m5a.xlarge,22.088545503305845
nfcore/chipseq:1.2.2,BWA_MEM,i3.xlarge,24.27663743751911
nfcore/chipseq:1.2.2,BWA_MEM,r5a.2xlarge,24.18223767441219
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,m5zn.large,2.667641115810151
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,z1d.large,6.183084925722159
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,c5a.xlarge,5.675447141142688
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,m5zn.xlarge,4.160738383712383
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,c5a.2xlarge,6.416990645304326
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,c5.2xlarge,5.262154603076812
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,z1d.xlarge,6.969746894930012
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,m5zn.2xlarge,4.009724745472349
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,c5.xlarge,8.297563300281919
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,m5.large,13.432522576476533
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,r5.large,13.894965086629384
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,d3.xlarge,12.344438202266991
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,z1d.2xlarge,6.948140886647044
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,r5a.xlarge,22.098492824717436
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,m5.xlarge,15.079928812030662
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,m5a.large,20.139652764747343
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,r5a.large,20.8234557214431
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,r5.xlarge,15.584565957583745
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,r5.2xlarge,15.54513624223826
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,i3.large,22.163275891209427
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,d3.2xlarge,14.446246903192739
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,i3.xlarge,24.27663743751911
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,m5.2xlarge,15.599694865315811
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,m5a.xlarge,22.088545503305845
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,m5a.2xlarge,23.090346113363502
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,i3.2xlarge,22.64686692433013
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS,r5a.2xlarge,24.18223767441219
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS_ANNOTATE,m5zn.large,2.667641115810151
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS_ANNOTATE,z1d.large,6.183084925722159
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS_ANNOTATE,m5zn.xlarge,4.160738383712383
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS_ANNOTATE,c5a.xlarge,5.675447141142688
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS_ANNOTATE,c5a.2xlarge,6.416990645304326
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS_ANNOTATE,c5.2xlarge,5.262154603076812
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS_ANNOTATE,c5.xlarge,8.297563300281919
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS_ANNOTATE,m5.large,13.432522576476533
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS_ANNOTATE,r5.large,13.894965086629384
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS_ANNOTATE,m5zn.2xlarge,4.009724745472349
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS_ANNOTATE,z1d.xlarge,6.969746894930012
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS_ANNOTATE,z1d.2xlarge,6.948140886647044
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS_ANNOTATE,m5.xlarge,15.079928812030662
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS_ANNOTATE,d3.xlarge,12.344438202266991
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS_ANNOTATE,i3.large,22.163275891209427
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS_ANNOTATE,m5a.large,20.139652764747343
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS_ANNOTATE,r5a.large,20.8234557214431
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS_ANNOTATE,r5a.xlarge,22.098492824717436
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS_ANNOTATE,r5.xlarge,15.584565957583745
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS_ANNOTATE,r5.2xlarge,15.54513624223826
nfcore/chipseq:1.2.2,CONSENSUS_PEAKS_ANNOTATE,m5a.xlarge,22.088545503305845
