wfName,nodeName,taskName,realtime
nfcore/chipseq:1.2.2,z1d.xlarge,BWA_MEM,5123.433333333333
nfcore/chipseq:1.2.2,d3.xlarge,BWA_MEM,5914.1
nfcore/chipseq:1.2.2,m5.2xlarge,BWA_MEM,5962.1
nfcore/chipseq:1.2.2,r5.2xlarge,BWA_MEM,5984.933333333333
nfcore/chipseq:1.2.2,d3.2xlarge,BWA_MEM,6000.166666666667
nfcore/chipseq:1.2.2,m5.xlarge,BWA_MEM,6150.233333333334
nfcore/chipseq:1.2.2,m5.large,BWA_MEM,6215.2
nfcore/chipseq:1.2.2,r5.xlarge,BWA_MEM,6396.066666666667
nfcore/chipseq:1.2.2,r5.large,BWA_MEM,6427.9
nfcore/chipseq:1.2.2,i3.2xlarge,BWA_MEM,7328.133333333333
nfcore/chipseq:1.2.2,i3.large,BWA_MEM,8020.2
nfcore/chipseq:1.2.2,r5a.large,BWA_MEM,8108.8
nfcore/chipseq:1.2.2,r5a.xlarge,BWA_MEM,8219.7
nfcore/chipseq:1.2.2,m5a.large,BWA_MEM,8230.133333333333
nfcore/chipseq:1.2.2,m5a.2xlarge,BWA_MEM,8230.5
nfcore/chipseq:1.2.2,m5a.xlarge,BWA_MEM,8320.633333333333
nfcore/chipseq:1.2.2,i3.xlarge,BWA_MEM,8414.2
nfcore/chipseq:1.2.2,r5a.2xlarge,BWA_MEM,8991.0
nfcore/chipseq:1.2.2,m5zn.large,CONSENSUS_PEAKS,1122.6
nfcore/chipseq:1.2.2,z1d.large,CONSENSUS_PEAKS,1310.6
nfcore/chipseq:1.2.2,c5a.xlarge,CONSENSUS_PEAKS,1399.0
nfcore/chipseq:1.2.2,m5zn.xlarge,CONSENSUS_PEAKS,1436.2
nfcore/chipseq:1.2.2,c5a.2xlarge,CONSENSUS_PEAKS,1446.8
nfcore/chipseq:1.2.2,c5.2xlarge,CONSENSUS_PEAKS,1504.8
nfcore/chipseq:1.2.2,z1d.xlarge,CONSENSUS_PEAKS,1534.4
nfcore/chipseq:1.2.2,m5zn.2xlarge,CONSENSUS_PEAKS,1556.6
nfcore/chipseq:1.2.2,c5.xlarge,CONSENSUS_PEAKS,1594.2
nfcore/chipseq:1.2.2,m5.large,CONSENSUS_PEAKS,1610.0
nfcore/chipseq:1.2.2,r5.large,CONSENSUS_PEAKS,1637.4
nfcore/chipseq:1.2.2,d3.xlarge,CONSENSUS_PEAKS,1748.8
nfcore/chipseq:1.2.2,z1d.2xlarge,CONSENSUS_PEAKS,1841.2
nfcore/chipseq:1.2.2,r5a.xlarge,CONSENSUS_PEAKS,1900.2
nfcore/chipseq:1.2.2,m5.xlarge,CONSENSUS_PEAKS,1925.2
nfcore/chipseq:1.2.2,m5a.large,CONSENSUS_PEAKS,1981.6
nfcore/chipseq:1.2.2,r5a.large,CONSENSUS_PEAKS,2015.8
nfcore/chipseq:1.2.2,r5.xlarge,CONSENSUS_PEAKS,2038.0
nfcore/chipseq:1.2.2,r5.2xlarge,CONSENSUS_PEAKS,2042.6
nfcore/chipseq:1.2.2,i3.large,CONSENSUS_PEAKS,2123.2
nfcore/chipseq:1.2.2,d3.2xlarge,CONSENSUS_PEAKS,2169.6
nfcore/chipseq:1.2.2,i3.xlarge,CONSENSUS_PEAKS,2349.8
nfcore/chipseq:1.2.2,m5.2xlarge,CONSENSUS_PEAKS,2351.6
nfcore/chipseq:1.2.2,m5a.xlarge,CONSENSUS_PEAKS,2360.2
nfcore/chipseq:1.2.2,m5a.2xlarge,CONSENSUS_PEAKS,2681.4
nfcore/chipseq:1.2.2,i3.2xlarge,CONSENSUS_PEAKS,2959.8
nfcore/chipseq:1.2.2,r5a.2xlarge,CONSENSUS_PEAKS,2960.4
nfcore/chipseq:1.2.2,m5zn.large,CONSENSUS_PEAKS_ANNOTATE,2905.8
nfcore/chipseq:1.2.2,z1d.large,CONSENSUS_PEAKS_ANNOTATE,3307.2
nfcore/chipseq:1.2.2,m5zn.xlarge,CONSENSUS_PEAKS_ANNOTATE,3373.2
nfcore/chipseq:1.2.2,c5a.xlarge,CONSENSUS_PEAKS_ANNOTATE,3417.4
nfcore/chipseq:1.2.2,c5a.2xlarge,CONSENSUS_PEAKS_ANNOTATE,3458.6
nfcore/chipseq:1.2.2,c5.2xlarge,CONSENSUS_PEAKS_ANNOTATE,3566.2
nfcore/chipseq:1.2.2,c5.xlarge,CONSENSUS_PEAKS_ANNOTATE,3873.4
nfcore/chipseq:1.2.2,m5.large,CONSENSUS_PEAKS_ANNOTATE,4051.8
nfcore/chipseq:1.2.2,r5.large,CONSENSUS_PEAKS_ANNOTATE,4095.0
nfcore/chipseq:1.2.2,m5zn.2xlarge,CONSENSUS_PEAKS_ANNOTATE,4255.0
nfcore/chipseq:1.2.2,z1d.xlarge,CONSENSUS_PEAKS_ANNOTATE,4372.6
nfcore/chipseq:1.2.2,z1d.2xlarge,CONSENSUS_PEAKS_ANNOTATE,4540.4
nfcore/chipseq:1.2.2,m5.xlarge,CONSENSUS_PEAKS_ANNOTATE,4828.0
nfcore/chipseq:1.2.2,d3.xlarge,CONSENSUS_PEAKS_ANNOTATE,4854.0
nfcore/chipseq:1.2.2,i3.large,CONSENSUS_PEAKS_ANNOTATE,5029.4
nfcore/chipseq:1.2.2,m5a.large,CONSENSUS_PEAKS_ANNOTATE,5275.0
nfcore/chipseq:1.2.2,r5a.large,CONSENSUS_PEAKS_ANNOTATE,5331.4
nfcore/chipseq:1.2.2,r5a.xlarge,CONSENSUS_PEAKS_ANNOTATE,5519.2
nfcore/chipseq:1.2.2,r5.xlarge,CONSENSUS_PEAKS_ANNOTATE,5681.0
nfcore/chipseq:1.2.2,r5.2xlarge,CONSENSUS_PEAKS_ANNOTATE,6002.0
nfcore/chipseq:1.2.2,m5a.xlarge,CONSENSUS_PEAKS_ANNOTATE,6012.2
nfcore/chipseq:1.2.2,d3.2xlarge,CONSENSUS_PEAKS_ANNOTATE,6043.0
nfcore/chipseq:1.2.2,i3.xlarge,CONSENSUS_PEAKS_ANNOTATE,6282.6
nfcore/chipseq:1.2.2,m5.2xlarge,CONSENSUS_PEAKS_ANNOTATE,6328.8
nfcore/chipseq:1.2.2,i3.2xlarge,CONSENSUS_PEAKS_ANNOTATE,7420.2
nfcore/chipseq:1.2.2,r5a.2xlarge,CONSENSUS_PEAKS_ANNOTATE,7572.2
nfcore/chipseq:1.2.2,m5a.2xlarge,CONSENSUS_PEAKS_ANNOTATE,7855.0
nfcore/chipseq:1.2.2,m5zn.large,CONSENSUS_PEAKS_DESEQ2,10273.8
nfcore/chipseq:1.2.2,m5zn.xlarge,CONSENSUS_PEAKS_DESEQ2,10284.8
nfcore/chipseq:1.2.2,z1d.large,CONSENSUS_PEAKS_DESEQ2,11028.6
nfcore/chipseq:1.2.2,c5a.xlarge,CONSENSUS_PEAKS_DESEQ2,11170.6
nfcore/chipseq:1.2.2,c5a.2xlarge,CONSENSUS_PEAKS_DESEQ2,11267.0
nfcore/chipseq:1.2.2,c5.2xlarge,CONSENSUS_PEAKS_DESEQ2,11615.8
nfcore/chipseq:1.2.2,z1d.xlarge,CONSENSUS_PEAKS_DESEQ2,12559.6
nfcore/chipseq:1.2.2,c5.xlarge,CONSENSUS_PEAKS_DESEQ2,12750.8
nfcore/chipseq:1.2.2,m5.xlarge,CONSENSUS_PEAKS_DESEQ2,13359.2
nfcore/chipseq:1.2.2,m5.large,CONSENSUS_PEAKS_DESEQ2,13488.0
nfcore/chipseq:1.2.2,r5.large,CONSENSUS_PEAKS_DESEQ2,13545.4
nfcore/chipseq:1.2.2,d3.xlarge,CONSENSUS_PEAKS_DESEQ2,13663.2
nfcore/chipseq:1.2.2,m5zn.2xlarge,CONSENSUS_PEAKS_DESEQ2,13817.0
nfcore/chipseq:1.2.2,r5.xlarge,CONSENSUS_PEAKS_DESEQ2,14284.6
nfcore/chipseq:1.2.2,z1d.2xlarge,CONSENSUS_PEAKS_DESEQ2,15659.8
nfcore/chipseq:1.2.2,r5a.xlarge,CONSENSUS_PEAKS_DESEQ2,15934.8
nfcore/chipseq:1.2.2,m5a.large,CONSENSUS_PEAKS_DESEQ2,16143.4
nfcore/chipseq:1.2.2,r5a.large,CONSENSUS_PEAKS_DESEQ2,16201.2
nfcore/chipseq:1.2.2,i3.large,CONSENSUS_PEAKS_DESEQ2,17314.2
nfcore/chipseq:1.2.2,d3.2xlarge,CONSENSUS_PEAKS_DESEQ2,17482.4
nfcore/chipseq:1.2.2,m5a.xlarge,CONSENSUS_PEAKS_DESEQ2,17484.6
nfcore/chipseq:1.2.2,i3.xlarge,CONSENSUS_PEAKS_DESEQ2,17630.2
nfcore/chipseq:1.2.2,r5.2xlarge,CONSENSUS_PEAKS_DESEQ2,17791.0
nfcore/chipseq:1.2.2,m5.2xlarge,CONSENSUS_PEAKS_DESEQ2,18097.2
nfcore/chipseq:1.2.2,i3.2xlarge,CONSENSUS_PEAKS_DESEQ2,21961.4
nfcore/chipseq:1.2.2,m5a.2xlarge,CONSENSUS_PEAKS_DESEQ2,22523.2
nfcore/chipseq:1.2.2,r5a.2xlarge,CONSENSUS_PEAKS_DESEQ2,22996.4
nfcore/chipseq:1.2.2,c5.2xlarge,FASTQC,6440.1
nfcore/chipseq:1.2.2,m5zn.2xlarge,FASTQC,6514.3
nfcore/chipseq:1.2.2,m5zn.large,FASTQC,6567.633333333333
nfcore/chipseq:1.2.2,c5a.2xlarge,FASTQC,6673.5
nfcore/chipseq:1.2.2,c5a.xlarge,FASTQC,6797.666666666667
nfcore/chipseq:1.2.2,z1d.large,FASTQC,6866.633333333333
nfcore/chipseq:1.2.2,m5zn.xlarge,FASTQC,6867.233333333334
nfcore/chipseq:1.2.2,z1d.xlarge,FASTQC,6927.166666666667
nfcore/chipseq:1.2.2,z1d.2xlarge,FASTQC,6953.766666666666
nfcore/chipseq:1.2.2,c5.xlarge,FASTQC,7184.7
nfcore/chipseq:1.2.2,d3.2xlarge,FASTQC,8357.866666666667
nfcore/chipseq:1.2.2,d3.xlarge,FASTQC,8437.566666666668
nfcore/chipseq:1.2.2,m5.large,FASTQC,8558.7
nfcore/chipseq:1.2.2,r5.xlarge,FASTQC,8585.133333333333
nfcore/chipseq:1.2.2,m5.2xlarge,FASTQC,8589.466666666667
nfcore/chipseq:1.2.2,r5.large,FASTQC,8604.1
nfcore/chipseq:1.2.2,m5.xlarge,FASTQC,8607.133333333333
nfcore/chipseq:1.2.2,r5.2xlarge,FASTQC,8622.466666666667
nfcore/chipseq:1.2.2,i3.2xlarge,FASTQC,10247.033333333333
nfcore/chipseq:1.2.2,r5a.large,FASTQC,10274.3
nfcore/chipseq:1.2.2,m5a.large,FASTQC,10363.433333333332
nfcore/chipseq:1.2.2,i3.large,FASTQC,10389.033333333333
nfcore/chipseq:1.2.2,m5a.xlarge,FASTQC,10570.1
nfcore/chipseq:1.2.2,m5a.2xlarge,FASTQC,10758.566666666668
nfcore/chipseq:1.2.2,i3.xlarge,FASTQC,10963.933333333332
nfcore/chipseq:1.2.2,r5a.xlarge,FASTQC,10973.733333333334
nfcore/chipseq:1.2.2,r5a.2xlarge,FASTQC,11276.066666666668
nfcore/chipseq:1.2.2,m5zn.large,get_software_versions,3387.2
nfcore/chipseq:1.2.2,m5zn.2xlarge,get_software_versions,3412.8
nfcore/chipseq:1.2.2,m5zn.xlarge,get_software_versions,3577.4
nfcore/chipseq:1.2.2,z1d.2xlarge,get_software_versions,3676.2
nfcore/chipseq:1.2.2,c5.2xlarge,get_software_versions,3825.0
nfcore/chipseq:1.2.2,c5a.2xlarge,get_software_versions,3957.2
nfcore/chipseq:1.2.2,z1d.xlarge,get_software_versions,4069.6
nfcore/chipseq:1.2.2,c5a.xlarge,get_software_versions,4078.4
nfcore/chipseq:1.2.2,c5.xlarge,get_software_versions,4238.8
nfcore/chipseq:1.2.2,z1d.large,get_software_versions,4551.0
nfcore/chipseq:1.2.2,m5.xlarge,get_software_versions,4584.0
nfcore/chipseq:1.2.2,d3.xlarge,get_software_versions,4615.2
nfcore/chipseq:1.2.2,m5.large,get_software_versions,4666.4
nfcore/chipseq:1.2.2,d3.2xlarge,get_software_versions,4674.2
nfcore/chipseq:1.2.2,m5.2xlarge,get_software_versions,4923.0
nfcore/chipseq:1.2.2,r5.xlarge,get_software_versions,4990.4
nfcore/chipseq:1.2.2,r5.2xlarge,get_software_versions,5004.6
nfcore/chipseq:1.2.2,r5.large,get_software_versions,5525.2
nfcore/chipseq:1.2.2,m5a.large,get_software_versions,6011.4
nfcore/chipseq:1.2.2,m5a.xlarge,get_software_versions,6222.2
nfcore/chipseq:1.2.2,i3.2xlarge,get_software_versions,6485.6
nfcore/chipseq:1.2.2,r5a.xlarge,get_software_versions,6671.0
nfcore/chipseq:1.2.2,i3.xlarge,get_software_versions,6723.0
nfcore/chipseq:1.2.2,m5a.2xlarge,get_software_versions,6815.8
nfcore/chipseq:1.2.2,r5a.large,get_software_versions,6990.0
nfcore/chipseq:1.2.2,i3.large,get_software_versions,7343.6
nfcore/chipseq:1.2.2,r5a.2xlarge,get_software_versions,7436.2
nfcore/chipseq:1.2.2,m5zn.large,MACS2,1680.9
nfcore/chipseq:1.2.2,m5zn.xlarge,MACS2,1721.35
nfcore/chipseq:1.2.2,z1d.large,MACS2,1876.6
nfcore/chipseq:1.2.2,c5.2xlarge,MACS2,2009.1
nfcore/chipseq:1.2.2,z1d.xlarge,MACS2,2014.4
nfcore/chipseq:1.2.2,c5a.xlarge,MACS2,2132.45
nfcore/chipseq:1.2.2,c5.xlarge,MACS2,2144.1
nfcore/chipseq:1.2.2,m5zn.2xlarge,MACS2,2165.95
nfcore/chipseq:1.2.2,c5a.2xlarge,MACS2,2202.85
nfcore/chipseq:1.2.2,z1d.2xlarge,MACS2,2253.9
nfcore/chipseq:1.2.2,m5.large,MACS2,2486.4
nfcore/chipseq:1.2.2,r5.large,MACS2,2491.7
nfcore/chipseq:1.2.2,d3.xlarge,MACS2,2515.2
nfcore/chipseq:1.2.2,m5.xlarge,MACS2,2589.3
nfcore/chipseq:1.2.2,r5.xlarge,MACS2,2708.2
nfcore/chipseq:1.2.2,i3.large,MACS2,2954.3
nfcore/chipseq:1.2.2,i3.xlarge,MACS2,2995.05
nfcore/chipseq:1.2.2,m5a.large,MACS2,3208.3
nfcore/chipseq:1.2.2,r5a.large,MACS2,3233.7
nfcore/chipseq:1.2.2,m5.2xlarge,MACS2,3359.7
nfcore/chipseq:1.2.2,r5a.xlarge,MACS2,3370.85
nfcore/chipseq:1.2.2,d3.2xlarge,MACS2,3384.05
nfcore/chipseq:1.2.2,m5a.xlarge,MACS2,3424.25
nfcore/chipseq:1.2.2,r5.2xlarge,MACS2,3433.2
nfcore/chipseq:1.2.2,r5a.2xlarge,MACS2,4134.4
nfcore/chipseq:1.2.2,m5a.2xlarge,MACS2,4136.6
nfcore/chipseq:1.2.2,i3.2xlarge,MACS2,4270.4
nfcore/chipseq:1.2.2,m5zn.large,MACS2_ANNOTATE,2899.6
nfcore/chipseq:1.2.2,z1d.large,MACS2_ANNOTATE,3275.2
nfcore/chipseq:1.2.2,c5a.xlarge,MACS2_ANNOTATE,3350.1
nfcore/chipseq:1.2.2,c5a.2xlarge,MACS2_ANNOTATE,3421.0
nfcore/chipseq:1.2.2,c5.2xlarge,MACS2_ANNOTATE,3497.15
nfcore/chipseq:1.2.2,m5zn.xlarge,MACS2_ANNOTATE,3785.75
nfcore/chipseq:1.2.2,c5.xlarge,MACS2_ANNOTATE,3821.5
nfcore/chipseq:1.2.2,m5.large,MACS2_ANNOTATE,4010.55
nfcore/chipseq:1.2.2,m5zn.2xlarge,MACS2_ANNOTATE,4035.75
nfcore/chipseq:1.2.2,r5.large,MACS2_ANNOTATE,4053.6
nfcore/chipseq:1.2.2,z1d.xlarge,MACS2_ANNOTATE,4237.45
nfcore/chipseq:1.2.2,z1d.2xlarge,MACS2_ANNOTATE,4919.0
nfcore/chipseq:1.2.2,d3.xlarge,MACS2_ANNOTATE,4954.35
nfcore/chipseq:1.2.2,i3.large,MACS2_ANNOTATE,4958.4
nfcore/chipseq:1.2.2,m5.xlarge,MACS2_ANNOTATE,5134.9
nfcore/chipseq:1.2.2,m5a.large,MACS2_ANNOTATE,5200.3
nfcore/chipseq:1.2.2,r5a.large,MACS2_ANNOTATE,5236.45
nfcore/chipseq:1.2.2,r5.xlarge,MACS2_ANNOTATE,5744.4
nfcore/chipseq:1.2.2,r5.2xlarge,MACS2_ANNOTATE,5782.65
nfcore/chipseq:1.2.2,d3.2xlarge,MACS2_ANNOTATE,5947.65
nfcore/chipseq:1.2.2,i3.xlarge,MACS2_ANNOTATE,6200.95
nfcore/chipseq:1.2.2,m5.2xlarge,MACS2_ANNOTATE,6281.05
nfcore/chipseq:1.2.2,m5a.xlarge,MACS2_ANNOTATE,6568.7
nfcore/chipseq:1.2.2,r5a.xlarge,MACS2_ANNOTATE,6582.6
nfcore/chipseq:1.2.2,i3.2xlarge,MACS2_ANNOTATE,7139.95
nfcore/chipseq:1.2.2,m5a.2xlarge,MACS2_ANNOTATE,7186.85
nfcore/chipseq:1.2.2,r5a.2xlarge,MACS2_ANNOTATE,7551.1
nfcore/chipseq:1.2.2,m5zn.large,MACS2_QC,2681.8
nfcore/chipseq:1.2.2,m5zn.xlarge,MACS2_QC,3067.8
nfcore/chipseq:1.2.2,z1d.large,MACS2_QC,3070.4
nfcore/chipseq:1.2.2,c5a.xlarge,MACS2_QC,3336.2
nfcore/chipseq:1.2.2,z1d.xlarge,MACS2_QC,3649.0
nfcore/chipseq:1.2.2,c5.2xlarge,MACS2_QC,3674.0
nfcore/chipseq:1.2.2,c5a.2xlarge,MACS2_QC,3680.4
nfcore/chipseq:1.2.2,m5.large,MACS2_QC,3691.2
nfcore/chipseq:1.2.2,r5.large,MACS2_QC,3799.8
nfcore/chipseq:1.2.2,c5.xlarge,MACS2_QC,3812.2
nfcore/chipseq:1.2.2,m5.xlarge,MACS2_QC,4019.8
nfcore/chipseq:1.2.2,d3.xlarge,MACS2_QC,4038.0
nfcore/chipseq:1.2.2,m5zn.2xlarge,MACS2_QC,4204.8
nfcore/chipseq:1.2.2,z1d.2xlarge,MACS2_QC,4376.2
nfcore/chipseq:1.2.2,m5a.large,MACS2_QC,4569.6
nfcore/chipseq:1.2.2,r5a.large,MACS2_QC,4609.4
nfcore/chipseq:1.2.2,r5.xlarge,MACS2_QC,4882.0
nfcore/chipseq:1.2.2,i3.large,MACS2_QC,4986.8
nfcore/chipseq:1.2.2,r5a.xlarge,MACS2_QC,5005.0
nfcore/chipseq:1.2.2,m5a.xlarge,MACS2_QC,5145.4
nfcore/chipseq:1.2.2,d3.2xlarge,MACS2_QC,5496.2
nfcore/chipseq:1.2.2,r5.2xlarge,MACS2_QC,5870.2
nfcore/chipseq:1.2.2,m5.2xlarge,MACS2_QC,5923.8
nfcore/chipseq:1.2.2,i3.xlarge,MACS2_QC,6032.6
nfcore/chipseq:1.2.2,m5a.2xlarge,MACS2_QC,7082.8
nfcore/chipseq:1.2.2,i3.2xlarge,MACS2_QC,7285.6
nfcore/chipseq:1.2.2,r5a.2xlarge,MACS2_QC,7525.4
nfcore/chipseq:1.2.2,c5a.xlarge,MERGED_BAM,6441.866666666667
nfcore/chipseq:1.2.2,c5a.2xlarge,MERGED_BAM,6591.8
nfcore/chipseq:1.2.2,c5.2xlarge,MERGED_BAM,6674.033333333334
nfcore/chipseq:1.2.2,m5zn.large,MERGED_BAM,6733.8
nfcore/chipseq:1.2.2,m5zn.2xlarge,MERGED_BAM,6775.633333333333
nfcore/chipseq:1.2.2,m5zn.xlarge,MERGED_BAM,6980.266666666666
nfcore/chipseq:1.2.2,c5.xlarge,MERGED_BAM,7101.933333333333
nfcore/chipseq:1.2.2,z1d.2xlarge,MERGED_BAM,7167.233333333334
nfcore/chipseq:1.2.2,z1d.large,MERGED_BAM,7210.266666666666
nfcore/chipseq:1.2.2,z1d.xlarge,MERGED_BAM,7389.9
nfcore/chipseq:1.2.2,d3.xlarge,MERGED_BAM,9094.466666666667
nfcore/chipseq:1.2.2,d3.2xlarge,MERGED_BAM,9094.8
nfcore/chipseq:1.2.2,r5.large,MERGED_BAM,9127.3
nfcore/chipseq:1.2.2,m5.2xlarge,MERGED_BAM,9176.7
nfcore/chipseq:1.2.2,m5.large,MERGED_BAM,9379.1
nfcore/chipseq:1.2.2,r5.2xlarge,MERGED_BAM,9405.666666666666
nfcore/chipseq:1.2.2,r5.xlarge,MERGED_BAM,9630.0
nfcore/chipseq:1.2.2,m5.xlarge,MERGED_BAM,9681.2
nfcore/chipseq:1.2.2,m5a.large,MERGED_BAM,10864.866666666667
nfcore/chipseq:1.2.2,r5a.large,MERGED_BAM,10880.666666666668
nfcore/chipseq:1.2.2,m5a.xlarge,MERGED_BAM,11254.0
nfcore/chipseq:1.2.2,r5a.xlarge,MERGED_BAM,11275.366666666667
nfcore/chipseq:1.2.2,m5a.2xlarge,MERGED_BAM,11376.966666666667
nfcore/chipseq:1.2.2,r5a.2xlarge,MERGED_BAM,11927.1
nfcore/chipseq:1.2.2,i3.2xlarge,MERGED_BAM,11973.7
nfcore/chipseq:1.2.2,i3.large,MERGED_BAM,12059.933333333332
nfcore/chipseq:1.2.2,i3.xlarge,MERGED_BAM,12463.566666666668
nfcore/chipseq:1.2.2,m5zn.xlarge,MERGED_BAM_FILTER,2115.1
nfcore/chipseq:1.2.2,m5zn.2xlarge,MERGED_BAM_FILTER,2128.766666666667
nfcore/chipseq:1.2.2,m5zn.large,MERGED_BAM_FILTER,2141.9666666666667
nfcore/chipseq:1.2.2,c5.2xlarge,MERGED_BAM_FILTER,2290.133333333333
nfcore/chipseq:1.2.2,z1d.2xlarge,MERGED_BAM_FILTER,2372.1
nfcore/chipseq:1.2.2,z1d.xlarge,MERGED_BAM_FILTER,2372.4
nfcore/chipseq:1.2.2,z1d.large,MERGED_BAM_FILTER,2401.866666666667
nfcore/chipseq:1.2.2,c5.xlarge,MERGED_BAM_FILTER,2432.766666666667
nfcore/chipseq:1.2.2,c5a.xlarge,MERGED_BAM_FILTER,2558.0666666666666
nfcore/chipseq:1.2.2,c5a.2xlarge,MERGED_BAM_FILTER,2581.633333333333
nfcore/chipseq:1.2.2,d3.xlarge,MERGED_BAM_FILTER,2908.9
nfcore/chipseq:1.2.2,d3.2xlarge,MERGED_BAM_FILTER,3006.0333333333333
nfcore/chipseq:1.2.2,m5.xlarge,MERGED_BAM_FILTER,3021.9
nfcore/chipseq:1.2.2,r5.xlarge,MERGED_BAM_FILTER,3037.5666666666666
nfcore/chipseq:1.2.2,m5.2xlarge,MERGED_BAM_FILTER,3065.133333333333
nfcore/chipseq:1.2.2,r5.2xlarge,MERGED_BAM_FILTER,3069.866666666667
nfcore/chipseq:1.2.2,m5.large,MERGED_BAM_FILTER,3072.9666666666667
nfcore/chipseq:1.2.2,r5.large,MERGED_BAM_FILTER,3085.8333333333335
nfcore/chipseq:1.2.2,i3.xlarge,MERGED_BAM_FILTER,3627.4666666666667
nfcore/chipseq:1.2.2,i3.large,MERGED_BAM_FILTER,3650.1
nfcore/chipseq:1.2.2,i3.2xlarge,MERGED_BAM_FILTER,3661.0333333333333
nfcore/chipseq:1.2.2,r5a.xlarge,MERGED_BAM_FILTER,3733.8
nfcore/chipseq:1.2.2,m5a.xlarge,MERGED_BAM_FILTER,3733.9
nfcore/chipseq:1.2.2,m5a.large,MERGED_BAM_FILTER,3783.1666666666665
nfcore/chipseq:1.2.2,m5a.2xlarge,MERGED_BAM_FILTER,3796.4333333333334
nfcore/chipseq:1.2.2,r5a.large,MERGED_BAM_FILTER,3803.0666666666666
nfcore/chipseq:1.2.2,r5a.2xlarge,MERGED_BAM_FILTER,3954.1
nfcore/chipseq:1.2.2,m5zn.large,MERGED_BAM_REMOVE_ORPHAN,1061.0
nfcore/chipseq:1.2.2,m5zn.xlarge,MERGED_BAM_REMOVE_ORPHAN,1115.9
nfcore/chipseq:1.2.2,m5zn.2xlarge,MERGED_BAM_REMOVE_ORPHAN,1158.3666666666666
nfcore/chipseq:1.2.2,z1d.large,MERGED_BAM_REMOVE_ORPHAN,1188.9666666666667
nfcore/chipseq:1.2.2,c5.2xlarge,MERGED_BAM_REMOVE_ORPHAN,1211.3666666666666
nfcore/chipseq:1.2.2,z1d.xlarge,MERGED_BAM_REMOVE_ORPHAN,1252.1333333333334
nfcore/chipseq:1.2.2,c5.xlarge,MERGED_BAM_REMOVE_ORPHAN,1271.9333333333334
nfcore/chipseq:1.2.2,z1d.2xlarge,MERGED_BAM_REMOVE_ORPHAN,1274.0333333333333
nfcore/chipseq:1.2.2,c5a.xlarge,MERGED_BAM_REMOVE_ORPHAN,1391.8666666666666
nfcore/chipseq:1.2.2,c5a.2xlarge,MERGED_BAM_REMOVE_ORPHAN,1401.7333333333333
nfcore/chipseq:1.2.2,r5.large,MERGED_BAM_REMOVE_ORPHAN,1513.9
