task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
19	0e/3709f3	1415478	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:01.265	2.6s	2s	168.5%	8.3 MB	290.2 MB	101.3 MB	29.3 MB
15	9e/41754c	1412932	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:19:56.015	8.9s	6s	190.1%	322 MB	3.3 GB	26.6 MB	4.7 MB
23	1f/01f47c	1416290	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:02.151	3.4s	3s	176.7%	9.8 MB	290.2 MB	113.7 MB	37.1 MB
26	1c/b6e4fc	1416837	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:02.730	3.3s	2s	177.5%	13.5 MB	290.2 MB	111.8 MB	36.7 MB
13	7b/6b1238	1412865	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:19:55.972	11.5s	10s	179.9%	399.2 MB	3.3 GB	28.5 MB	4.7 MB
24	9c/11e526	1416750	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:02.706	6.8s	5s	163.6%	260.8 MB	3.2 GB	25 MB	2.2 MB
18	c6/dc52a6	1415427	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:01.241	9.2s	8s	174.9%	325.9 MB	3.3 GB	25.5 MB	4.5 MB
21	5e/509d52	1416256	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:02.123	9.5s	8s	175.5%	358.1 MB	3.3 GB	26.7 MB	4.5 MB
27	30/c07bbc	1418113	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:03.907	10s	9s	153.2%	145.9 MB	405.8 MB	79.4 MB	76.6 MB
28	70/f88798	1419546	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:05.522	10.5s	10s	178.7%	150.3 MB	405.9 MB	99.2 MB	96.4 MB
29	25/14a83a	1420221	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:06.087	10.3s	9s	178.1%	115.9 MB	391.2 MB	95.8 MB	92.9 MB
30	4f/da4ac4	1426848	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:13.874	2.6s	1s	144.3%	124.8 MB	5.3 GB	57 MB	24.5 MB
43	af/2063cd	1429264	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:16.489	1.9s	1s	88.7%	16.8 MB	55.6 MB	247 KB	2.1 KB
44	b0/6f44d7	1431817	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:18.354	754ms	22ms	54.7%	2.9 MB	3.9 MB	108 KB	6.8 KB
35	6f/85e3a2	1428906	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:16.068	3.4s	2s	151.1%	138.3 MB	5.3 GB	65.4 MB	28.7 MB
42	03/e7172b	1429483	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:ABACAS (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:16.641	2.9s	1s	75.9%	9.2 MB	29.4 MB	1014.4 KB	117 KB
46	d5/a073ab	1433628	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:19.510	877ms	1s	93.6%	16.4 MB	55.6 MB	249.7 KB	1.3 KB
38	43/96401a	1429090	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:16.393	4.3s	3s	141.8%	130 MB	5.3 GB	63.6 MB	28.1 MB
47	b9/4317ed	1435050	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:20.399	1.2s	14ms	84.2%	3 MB	3.9 MB	105.3 KB	4.1 KB
45	19/fb9268	1433814	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:ABACAS (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:19.620	2.1s	0ms	89.2%	9.5 MB	29.5 MB	1017.7 KB	112.1 KB
49	32/d7997c	1435233	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:20.669	1.2s	0ms	93.1%	16.8 MB	55.6 MB	249.2 KB	1.9 KB
31	4e/2010e8	1426863	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:13.883	8.8s	7s	184.6%	340 MB	3.3 GB	25.8 MB	4.4 MB
51	a5/c6183a	1436962	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:21.833	972ms	12ms	98.5%	3 MB	3.9 MB	107.1 KB	5.9 KB
48	4f/9f654f	1435505	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:ABACAS (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:20.878	2.2s	0ms	101.1%	9.2 MB	29.2 MB	1018.2 KB	116.2 KB
40	b4/77d05b	1429106	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:16.397	7.4s	5s	171.9%	302.5 MB	3.2 GB	25.4 MB	2.2 MB
25	a2/82bffc	1416852	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:02.734	21.4s	20s	192.6%	55.2 MB	710.3 MB	47 MB	38.2 MB
52	8b/d797d1	1439965	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:24.126	938ms	0ms	174.3%	36 MB	1.9 GB	5.3 MB	2.5 MB
53	f8/c66b63	1440936	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:25.076	687ms	0ms	116.9%	6.6 MB	220.8 MB	2.6 MB	5 KB
34	f4/2e2dcb	1428913	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:16.072	10.9s	8s	184.1%	464.2 MB	3.3 GB	27 MB	4.3 MB
50	8d/74e5c4	1436628	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST	COMPLETED	0	2023-06-16 15:20:21.586	8.8s	7.8s	139.8%	174.8 MB	8.8 GB	478.2 MB	8.1 MB
20	00/c42ed8	1415492	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:01.271	38s	37s	194.6%	91 MB	716.4 MB	40.9 MB	32.1 MB
54	45/e1dd65	1445106	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:39.287	843ms	0ms	177.1%	27.8 MB	1.7 GB	4.5 MB	2.3 MB
55	6c/78ce43	1445452	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:40.140	639ms	0ms	123.8%	6.4 MB	220.8 MB	2.4 MB	5 KB
39	8d/cb2846	1429086	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:16.388	24.7s	23s	170.0%	286.5 MB	1.6 GB	60.5 MB	552.7 MB
56	ad/2cc79d	1446007	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:GUNZIP_SCAFFOLDS (SAMPLE3_SE.scaffolds.fa.gz)	COMPLETED	0	2023-06-16 15:20:41.088	948ms	11ms	101.6%	0	0	107.9 KB	36.7 KB
57	b4/f35222	1446008	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:GUNZIP_GFA (SAMPLE3_SE.assembly.gfa.gz)	COMPLETED	0	2023-06-16 15:20:41.092	981ms	10ms	104.9%	0	0	107.4 KB	36.4 KB
33	a7/854b90	1426856	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:13.881	29s	28s	169.5%	251.6 MB	1.6 GB	74.1 MB	400.5 MB
59	18/ba1ae8	1446646	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:42.049	1.1s	0ms	106.7%	3.1 MB	5.4 MB	256.9 KB	973 B
60	21/d2193c	1446691	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:BANDAGE_IMAGE (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:42.085	1.1s	230ms	70.8%	5.9 MB	104.5 MB	356.7 KB	64.9 KB
61	65/0283b7	1447293	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:GUNZIP_SCAFFOLDS (SAMPLE2_PE.scaffolds.fa.gz)	COMPLETED	0	2023-06-16 15:20:42.920	1.1s	11ms	100.0%	0	0	108.1 KB	37.2 KB
62	17/6f2989	1447296	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:GUNZIP_GFA (SAMPLE2_PE.assembly.gfa.gz)	COMPLETED	0	2023-06-16 15:20:42.924	1.2s	12ms	103.2%	2.9 MB	3.9 MB	107.7 KB	37.1 KB
63	b7/51d0ce	1447518	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:43.111	1.2s	11ms	103.2%	0	0	104.1 KB	2.8 KB
58	1b/b1210e	1446801	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:ABACAS (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:42.173	2.2s	0ms	105.5%	7.8 MB	27.9 MB	1 MB	111.3 KB
64	2a/96ebd9	1448445	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:44.066	1.4s	1s	102.3%	15.3 MB	55.6 MB	257.5 KB	1.3 KB
66	bf/5cb7e7	1448490	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:BANDAGE_IMAGE (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:44.130	1.5s	147ms	103.0%	33.4 MB	128.4 MB	358.2 KB	47.2 KB
67	4f/3c2bfc	1449696	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:45.522	910ms	12ms	97.0%	3 MB	3.9 MB	105.1 KB	3.8 KB
65	38/e2cb09	1448527	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:ABACAS (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:44.177	2.3s	1s	105.5%	9.2 MB	29.4 MB	1 MB	116.6 KB
22	46/3e5e5e	1416274	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:02.145	45.8s	45s	195.9%	91.7 MB	716.4 MB	49.3 MB	40.7 MB
68	0d/74f32f	1450796	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:47.940	929ms	0ms	177.8%	37.7 MB	1.9 GB	5.9 MB	3.1 MB
69	93/55c0de	1451402	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:48.878	609ms	0ms	134.6%	6.5 MB	220.8 MB	3.2 MB	5 KB
37	1d/e6f6a0	1428918	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:16.075	33.6s	33s	171.6%	304.7 MB	1.6 GB	88.9 MB	483.4 MB
75	2a/9b0bca	1451666	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:49.499	1.1s	0ms	124.3%	3.1 MB	5.4 MB	116.9 KB	4.9 KB
77	0f/d0b0a9	1451689	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:49.510	1.7s	0ms	68.2%	6.7 MB	220.8 MB	3.2 MB	5.4 KB
78	7f/643de7	1451671	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:49.503	1.8s	0ms	152.4%	3.1 MB	5.4 MB	116.9 KB	4.9 KB
72	3e/a7080d	1451675	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:49.506	2s	0ms	107.9%	3.1 MB	5.4 MB	116.9 KB	4.9 KB
74	06/8d017f	1451699	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:49.513	2.4s	0ms	79.8%	6.5 MB	220.8 MB	2.4 MB	5.4 KB
71	11/0e1940	1451710	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:49.516	2.4s	0ms	59.1%	6.7 MB	220.8 MB	2.6 MB	5.4 KB
80	aa/2b467b	1452298	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:GUNZIP_GFA (SAMPLE1_PE.assembly.gfa.gz)	COMPLETED	0	2023-06-16 15:20:49.734	2.3s	12ms	87.7%	2.9 MB	3.9 MB	107.3 KB	36.8 KB
79	46/445c60	1452297	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:GUNZIP_SCAFFOLDS (SAMPLE1_PE.scaffolds.fa.gz)	COMPLETED	0	2023-06-16 15:20:49.730	3.1s	15ms	85.3%	2.8 MB	3.9 MB	108 KB	37 KB
76	cc/37c7ca	1452443	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:49.854	3.6s	0ms	86.4%	8.1 MB	222 MB	3.2 MB	163.2 KB
70	9c/540267	1452447	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:49.857	3.6s	0ms	84.9%	7.4 MB	222.2 MB	2.6 MB	102.9 KB
73	2d/fadc5f	1452452	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:49.860	3.7s	0ms	84.8%	8.2 MB	222.2 MB	2.4 MB	157.5 KB
84	b9/f30019	1455391	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:BANDAGE_IMAGE (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:52.040	2s	133ms	106.0%	26.5 MB	121.2 MB	357.6 KB	67.4 KB
81	59/ccc3d2	1454478	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:IVAR_TRIM (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:51.355	3.4s	1s	97.0%	7.6 MB	14 MB	3.2 MB	3.1 MB
82	3b/c9019a	1455449	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:IVAR_TRIM (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:52.223	2.6s	1s	101.7%	7.6 MB	14 MB	2.4 MB	2.4 MB
85	e0/239af3	1456370	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:52.813	2.1s	0ms	101.0%	15.3 MB	55.6 MB	257.3 KB	1 KB
83	07/ccf91f	1455453	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:IVAR_TRIM (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:52.228	3.3s	2s	100.5%	9.6 MB	15.7 MB	2.6 MB	2.5 MB
90	64/71e84e	1458686	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:54.884	1.1s	11ms	85.3%	0	0	104.4 KB	2.9 KB
88	6f/9da81a	1458464	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:54.787	1.5s	0ms	170.0%	37 MB	1.9 GB	3.2 MB	3.1 MB
86	c6/ddfa3f	1456738	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:ABACAS (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:53.029	3.4s	0ms	102.3%	8.6 MB	28.7 MB	1 MB	113 KB
89	25/1d5dd8	1458537	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:54.805	1.7s	0ms	178.0%	31.3 MB	1.9 GB	2.5 MB	2.4 MB
91	fb/b61d36	1459474	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:55.518	1.6s	0ms	175.8%	33 MB	1.7 GB	2.6 MB	2.5 MB
92	83/01b943	1461161	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:56.316	1.3s	0ms	124.3%	6.5 MB	220.8 MB	3.2 MB	5 KB
94	3e/e6b676	1461356	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:56.554	1.2s	0ms	116.1%	6.7 MB	220.8 MB	2.5 MB	5 KB
97	99/d60e86	1462638	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:57.087	1.6s	0ms	116.7%	6.4 MB	220.8 MB	2.6 MB	5 KB
98	77/1c282c	1463183	NFCORE_VIRALRECON:ILLUMINA:MOSDEPTH_GENOME (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:57.678	1.6s	0ms	151.9%	5.1 MB	11.8 MB	3.2 MB	120.3 KB
99	99/c0be44	1463162	NFCORE_VIRALRECON:ILLUMINA:MOSDEPTH_AMPLICON (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:57.672	1.8s	0ms	125.5%	5.4 MB	12.4 MB	3.2 MB	163.1 KB
103	60/46bfe1	1463304	NFCORE_VIRALRECON:ILLUMINA:MOSDEPTH_GENOME (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:57.793	1.7s	0ms	134.9%	5 MB	11.8 MB	2.5 MB	93.1 KB
101	3f/e68483	1463307	NFCORE_VIRALRECON:ILLUMINA:MOSDEPTH_AMPLICON (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:57.796	1.9s	0ms	185.7%	5.5 MB	12.4 MB	2.5 MB	127.6 KB
105	d6/7642c1	1464287	NFCORE_VIRALRECON:ILLUMINA:MOSDEPTH_AMPLICON (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:58.691	1.7s	0ms	177.1%	5.3 MB	12.4 MB	2.6 MB	141 KB
104	68/30aea5	1464271	NFCORE_VIRALRECON:ILLUMINA:MOSDEPTH_GENOME (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:58.686	2.6s	0ms	135.8%	5 MB	11.6 MB	2.6 MB	103.9 KB
109	33/579c8a	1464339	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:58.701	2.7s	0ms	73.6%	6.6 MB	220.8 MB	3.2 MB	5.4 KB
114	dc/347d95	1464380	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:58.708	2.9s	0ms	66.1%	6.5 MB	220.8 MB	2.5 MB	5.4 KB
110	ce/01b372	1464406	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:58.711	3.4s	0ms	99.0%	3.1 MB	5.4 MB	117 KB	4.9 KB
115	a9/126e10	1465894	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:59.288	3.1s	0ms	61.0%	6.6 MB	220.8 MB	2.6 MB	5.4 KB
107	2a/520f47	1464352	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:58.704	3.7s	0ms	77.1%	3.1 MB	5.4 MB	117 KB	4.9 KB
111	b0/e71968	1465899	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:59.292	3.3s	0ms	53.6%	3.1 MB	5.4 MB	117 KB	4.9 KB
112	25/f243de	1466515	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:59.534	3.4s	0ms	89.3%	8.2 MB	222.2 MB	2.5 MB	156.7 KB
113	56/113b5b	1466441	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:59.462	3.6s	1s	89.9%	7.5 MB	222.2 MB	2.6 MB	102.4 KB
87	ca/2b90e5	1456768	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST	COMPLETED	0	2023-06-16 15:20:53.035	10.2s	8s	148.2%	184.3 MB	8.8 GB	559 MB	8.2 MB
108	db/6866ad	1467012	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:59.749	3.8s	1s	85.7%	8.1 MB	222.2 MB	3.2 MB	162.9 KB
