wfName,nodeName,taskName,realtime
nfcore/viralrecon:2.1,i3.large,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,2933.3333333333335
nfcore/viralrecon:2.1,m5a.large,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,2933.3333333333335
nfcore/viralrecon:2.1,m5a.xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,3133.3333333333335
nfcore/viralrecon:2.1,i3.2xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,3200.0
nfcore/viralrecon:2.1,r5a.xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,3266.6666666666665
nfcore/viralrecon:2.1,i3.xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,3400.0
nfcore/viralrecon:2.1,r5a.2xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,3600.0
nfcore/viralrecon:2.1,m5a.2xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,3600.0
nfcore/viralrecon:2.1,m5zn.large,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,4661.6
nfcore/viralrecon:2.1,z1d.large,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,4961.8
nfcore/viralrecon:2.1,c5a.xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,5041.8
nfcore/viralrecon:2.1,c5a.2xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,5154.2
nfcore/viralrecon:2.1,m5zn.xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,5266.0
nfcore/viralrecon:2.1,z1d.xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,5658.6
