wfName,nodeName,taskName,realtime
nfcore/sarek:2.7.1,m5.xlarge,GatherBQSRReports,7062.2
nfcore/sarek:2.7.1,r5.xlarge,GatherBQSRReports,7142.6
nfcore/sarek:2.7.1,r5a.large,GatherBQSRReports,8487.7
nfcore/sarek:2.7.1,m5a.large,GatherBQSRReports,8501.2
nfcore/sarek:2.7.1,m5a.xlarge,GatherBQSRReports,8756.7
nfcore/sarek:2.7.1,r5a.xlarge,GatherBQSRReports,8840.8
nfcore/sarek:2.7.1,i3.xlarge,GatherBQSRReports,9785.5
nfcore/sarek:2.7.1,i3.large,GatherBQSRReports,9833.5
nfcore/sarek:2.7.1,m5zn.large,get_software_versions,5479.8
nfcore/sarek:2.7.1,m5zn.2xlarge,get_software_versions,5858.8
nfcore/sarek:2.7.1,c5a.xlarge,get_software_versions,5879.0
nfcore/sarek:2.7.1,z1d.2xlarge,get_software_versions,5879.2
nfcore/sarek:2.7.1,z1d.large,get_software_versions,5932.4
nfcore/sarek:2.7.1,c5.2xlarge,get_software_versions,6009.4
nfcore/sarek:2.7.1,c5a.2xlarge,get_software_versions,6269.4
nfcore/sarek:2.7.1,z1d.xlarge,get_software_versions,6291.4
nfcore/sarek:2.7.1,c5.xlarge,get_software_versions,6347.2
nfcore/sarek:2.7.1,m5zn.xlarge,get_software_versions,6392.0
nfcore/sarek:2.7.1,m5.large,get_software_versions,7116.4
nfcore/sarek:2.7.1,d3.xlarge,get_software_versions,7123.0
nfcore/sarek:2.7.1,r5.large,get_software_versions,7196.8
nfcore/sarek:2.7.1,r5.xlarge,get_software_versions,7439.4
nfcore/sarek:2.7.1,d3.2xlarge,get_software_versions,7519.6
nfcore/sarek:2.7.1,r5.2xlarge,get_software_versions,7639.0
nfcore/sarek:2.7.1,m5.2xlarge,get_software_versions,7904.6
nfcore/sarek:2.7.1,m5.xlarge,get_software_versions,7986.0
nfcore/sarek:2.7.1,r5a.large,get_software_versions,9087.6
nfcore/sarek:2.7.1,m5a.large,get_software_versions,9529.8
nfcore/sarek:2.7.1,i3.large,get_software_versions,9672.0
nfcore/sarek:2.7.1,r5a.xlarge,get_software_versions,9785.4
nfcore/sarek:2.7.1,m5a.xlarge,get_software_versions,10132.8
nfcore/sarek:2.7.1,i3.2xlarge,get_software_versions,10181.6
nfcore/sarek:2.7.1,m5a.2xlarge,get_software_versions,10308.6
nfcore/sarek:2.7.1,r5a.2xlarge,get_software_versions,10600.4
nfcore/sarek:2.7.1,i3.xlarge,get_software_versions,10682.8
nfcore/sarek:2.7.1,c5a.2xlarge,MarkDuplicates,3596.3
nfcore/sarek:2.7.1,c5a.xlarge,MarkDuplicates,3679.1
nfcore/sarek:2.7.1,m5zn.2xlarge,MarkDuplicates,3918.6
nfcore/sarek:2.7.1,z1d.2xlarge,MarkDuplicates,4125.1
nfcore/sarek:2.7.1,c5.2xlarge,MarkDuplicates,4461.0
nfcore/sarek:2.7.1,m5zn.xlarge,MarkDuplicates,4707.8
nfcore/sarek:2.7.1,m5zn.large,MarkDuplicates,4895.0
nfcore/sarek:2.7.1,c5.xlarge,MarkDuplicates,4917.5
nfcore/sarek:2.7.1,m5.2xlarge,MarkDuplicates,4972.2
nfcore/sarek:2.7.1,d3.2xlarge,MarkDuplicates,5063.6
nfcore/sarek:2.7.1,r5.2xlarge,MarkDuplicates,5163.9
nfcore/sarek:2.7.1,z1d.large,MarkDuplicates,5280.5
nfcore/sarek:2.7.1,m5a.2xlarge,MarkDuplicates,5281.7
nfcore/sarek:2.7.1,z1d.xlarge,MarkDuplicates,5331.8
nfcore/sarek:2.7.1,r5a.2xlarge,MarkDuplicates,5627.1
nfcore/sarek:2.7.1,m5a.large,MarkDuplicates,6031.5
nfcore/sarek:2.7.1,d3.xlarge,MarkDuplicates,6033.5
nfcore/sarek:2.7.1,m5.xlarge,MarkDuplicates,6131.8
nfcore/sarek:2.7.1,m5a.xlarge,MarkDuplicates,6284.4
nfcore/sarek:2.7.1,m5.large,MarkDuplicates,6314.3
nfcore/sarek:2.7.1,r5a.xlarge,MarkDuplicates,6335.3
nfcore/sarek:2.7.1,r5.xlarge,MarkDuplicates,6336.2
nfcore/sarek:2.7.1,r5.large,MarkDuplicates,6403.5
nfcore/sarek:2.7.1,i3.2xlarge,MarkDuplicates,6442.9
nfcore/sarek:2.7.1,r5a.large,MarkDuplicates,6573.9
nfcore/sarek:2.7.1,i3.large,MarkDuplicates,8072.4
nfcore/sarek:2.7.1,i3.xlarge,MarkDuplicates,8274.2
nfcore/sarek:2.7.1,m5zn.2xlarge,MultiQC,22309.8
nfcore/sarek:2.7.1,z1d.2xlarge,MultiQC,23634.6
nfcore/sarek:2.7.1,m5zn.large,MultiQC,24954.6
nfcore/sarek:2.7.1,m5zn.xlarge,MultiQC,25846.8
nfcore/sarek:2.7.1,z1d.large,MultiQC,27035.8
nfcore/sarek:2.7.1,c5.2xlarge,MultiQC,27892.4
nfcore/sarek:2.7.1,z1d.xlarge,MultiQC,28001.4
nfcore/sarek:2.7.1,d3.2xlarge,MultiQC,31011.2
nfcore/sarek:2.7.1,c5a.2xlarge,MultiQC,31690.6
nfcore/sarek:2.7.1,m5.2xlarge,MultiQC,31871.2
nfcore/sarek:2.7.1,r5.2xlarge,MultiQC,32246.8
nfcore/sarek:2.7.1,c5.xlarge,MultiQC,33371.4
nfcore/sarek:2.7.1,c5a.xlarge,MultiQC,34766.8
nfcore/sarek:2.7.1,r5.large,MultiQC,35364.0
nfcore/sarek:2.7.1,m5.large,MultiQC,35524.8
nfcore/sarek:2.7.1,d3.xlarge,MultiQC,35585.2
nfcore/sarek:2.7.1,r5.xlarge,MultiQC,36604.0
nfcore/sarek:2.7.1,m5.xlarge,MultiQC,36744.0
nfcore/sarek:2.7.1,i3.2xlarge,MultiQC,38836.2
nfcore/sarek:2.7.1,i3.large,MultiQC,43938.4
nfcore/sarek:2.7.1,i3.xlarge,MultiQC,44771.8
nfcore/sarek:2.7.1,r5a.2xlarge,MultiQC,45717.0
nfcore/sarek:2.7.1,m5a.2xlarge,MultiQC,45996.8
nfcore/sarek:2.7.1,m5a.large,MultiQC,46355.8
nfcore/sarek:2.7.1,r5a.large,MultiQC,47181.4
nfcore/sarek:2.7.1,m5a.xlarge,MultiQC,49175.4
nfcore/sarek:2.7.1,r5a.xlarge,MultiQC,49522.0
