task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
7	7c/2a320a	1539064	NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_full_amplicon_illumina.csv)	COMPLETED	0	2023-06-16 15:23:31.046	1.4s	0ms	81.8%	12.2 MB	17.3 MB	702.3 KB	11.9 KB
6	52/9eb5e4	1539105	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF (GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz)	COMPLETED	0	2023-06-16 15:23:31.119	1.4s	11ms	101.6%	0	0	97.8 KB	5 KB
1	74/9fe61e	1539201	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS (nCoV-2019.primer.bed)	COMPLETED	0	2023-06-16 15:23:31.158	1.5s	0ms	109.7%	12.4 MB	17.5 MB	685.6 KB	4.1 KB
4	a7/b6354c	1539227	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (nCoV-2019.reference.fasta)	COMPLETED	0	2023-06-16 15:23:31.167	1.7s	0ms	76.2%	3.1 MB	5.4 MB	142.4 KB	4.9 KB
9	2d/553353	1539239	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB (nCoV-2019.reference.fasta)	COMPLETED	0	2023-06-16 15:23:31.172	1.8s	0ms	102.9%	15.2 MB	48.8 MB	231 KB	57.4 KB
8	3c/6cae08	1540924	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2023-06-16 15:23:32.931	1.3s	0ms	210.7%	11.6 MB	16.6 MB	1.8 MB	8.4 MB
2	33/5a5bc7	1540413	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_NEXTCLADE_DB (nextclade_sars-cov-2_MN908947_2022-06-14T12_00_00Z.tar.gz)	COMPLETED	0	2023-06-16 15:23:32.185	2.1s	306ms	47.9%	6.9 MB	11.7 MB	19.7 MB	26.2 MB
3	61/43d93d	1539259	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA (nCoV-2019.primer.bed)	COMPLETED	0	2023-06-16 15:23:31.177	3.2s	0ms	129.7%	2.7 MB	11 MB	93.1 KB	10.7 KB
10	90/02f7db	1540701	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:SNPEFF_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2023-06-16 15:23:32.716	2.7s	2s	65.6%	67 MB	15.1 GB	17.9 MB	16.8 KB
15	02/d13790	1543704	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_03)	COMPLETED	0	2023-06-16 15:23:49.359	8.7s	8s	417.9%	1.8 GB	2.5 GB	182.2 MB	80.4 MB
16	c1/89cad5	1543698	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_03)	COMPLETED	0	2023-06-16 15:23:49.353	12.4s	11s	233.5%	1.1 GB	4.3 GB	155.4 MB	4 MB
38	5c/94be53	1545363	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_16)	COMPLETED	0	2023-06-16 15:23:58.039	9s	8s	425.0%	1.8 GB	2.4 GB	187.1 MB	88 MB
45	24/299286	1544931	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_16)	COMPLETED	0	2023-06-16 15:23:56.560	13.2s	12s	228.6%	1.1 GB	4.4 GB	160.3 MB	4 MB
81	2c/7148c5	1546385	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_03)	COMPLETED	0	2023-06-16 15:24:01.743	10.2s	8s	241.8%	1.1 GB	4.3 GB	101 MB	4 MB
74	04/481256	1547522	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_31)	COMPLETED	0	2023-06-16 15:24:07.076	10.2s	8s	257.3%	1.2 GB	4.3 GB	109.2 MB	4.1 MB
62	17/f49745	1548096	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_31)	COMPLETED	0	2023-06-16 15:24:09.741	11.4s	10s	244.9%	1.7 GB	2.4 GB	135.8 MB	45.9 MB
40	11/e88496	1548640	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_17)	COMPLETED	0	2023-06-16 15:24:12.005	9.2s	8s	425.6%	1.8 GB	2.4 GB	185.9 MB	82.1 MB
48	73/a0ecf1	1549679	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_17)	COMPLETED	0	2023-06-16 15:24:17.290	13.2s	12s	231.3%	1.1 GB	4.3 GB	159.2 MB	4 MB
87	48/fd2297	1550602	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_16)	COMPLETED	0	2023-06-16 15:24:21.115	11.2s	9s	229.0%	982.3 MB	4.3 GB	108.5 MB	4 MB
11	0b/d602aa	1550655	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_01)	COMPLETED	0	2023-06-16 15:24:21.189	13.2s	12s	239.0%	1.1 GB	4.3 GB	152.3 MB	4 MB
23	b4/53cce1	1553407	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_07)	COMPLETED	0	2023-06-16 15:24:34.397	15.3s	14s	265.0%	1.8 GB	2.5 GB	197.6 MB	94 MB
24	22/5d7a90	1552971	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_07)	COMPLETED	0	2023-06-16 15:24:32.327	18.2s	17s	160.7%	1.1 GB	4.3 GB	171 MB	4 MB
12	6f/5d164b	1552418	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_01)	COMPLETED	0	2023-06-16 15:24:30.492	22.5s	22s	167.1%	1.8 GB	2.5 GB	183 MB	60.9 MB
5	5a/b22596	1538717	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB (kraken2_human.tar.gz)	COMPLETED	0	2023-06-16 15:23:29.383	1m 27s	1m 26s	87.1%	10.4 MB	23.2 MB	13.1 GB	11.5 GB
93	3f/a0766e	1555466	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_31)	COMPLETED	0	2023-06-16 15:24:49.726	8.5s	6s	255.3%	697.4 MB	4.3 GB	66.4 MB	4.1 MB
49	fa/db2f6d	1556330	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_22)	COMPLETED	0	2023-06-16 15:24:53.001	5.2s	4s	305.3%	1.5 GB	2.1 GB	103.2 MB	30.6 MB
95	03/5bc701	1555725	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_17)	COMPLETED	0	2023-06-16 15:24:50.492	11.1s	10s	239.3%	1.1 GB	4.3 GB	102.5 MB	4.1 MB
65	51/78b7d6	1557396	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_22)	COMPLETED	0	2023-06-16 15:24:58.219	8.2s	7s	254.1%	672 MB	4.4 GB	76.5 MB	4.1 MB
37	d3/d30186	1558193	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_15)	COMPLETED	0	2023-06-16 15:25:01.611	8.4s	8s	418.0%	1.8 GB	2.4 GB	175.8 MB	78.9 MB
44	42/abcdfe	1557441	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_15)	COMPLETED	0	2023-06-16 15:24:58.250	13.2s	12s	235.9%	940.6 MB	4.3 GB	149.1 MB	4 MB
69	c0/edd78d	1559153	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_26)	COMPLETED	0	2023-06-16 15:25:06.463	9.2s	8s	261.8%	746.4 MB	4.3 GB	93 MB	4.1 MB
51	97/a029e1	1561054	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_24)	COMPLETED	0	2023-06-16 15:25:15.661	7.9s	7s	401.2%	1.8 GB	2.5 GB	195.4 MB	50.5 MB
67	20/230139	1560245	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_24)	COMPLETED	0	2023-06-16 15:25:11.432	12.4s	11s	233.2%	1.1 GB	4.4 GB	164.7 MB	4 MB
53	d5/cb73fb	1559903	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_26)	COMPLETED	0	2023-06-16 15:25:09.984	15.4s	15s	176.1%	191.1 MB	203.8 MB	119.6 MB	37.7 MB
42	53/b7cfd9	1562803	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_18)	COMPLETED	0	2023-06-16 15:25:25.377	8.5s	8s	419.6%	1.8 GB	2.4 GB	180.3 MB	82.1 MB
57	78/aab5a2	1562342	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_19)	COMPLETED	0	2023-06-16 15:25:23.524	11.5s	9s	261.0%	769.7 MB	4.3 GB	114.3 MB	4 MB
43	a2/c01b4e	1562398	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_19)	COMPLETED	0	2023-06-16 15:25:23.853	13.4s	12s	226.4%	1.7 GB	2.4 GB	141 MB	49.7 MB
55	5f/2e8966	1564654	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_27)	COMPLETED	0	2023-06-16 15:25:35.031	8.2s	7s	255.0%	1.6 GB	2.2 GB	121 MB	36.7 MB
54	92/5fe69d	1564330	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_18)	COMPLETED	0	2023-06-16 15:25:33.884	12.2s	10s	242.8%	1.1 GB	4.4 GB	153.6 MB	4 MB
70	33/08f9f3	1565028	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_27)	COMPLETED	0	2023-06-16 15:25:37.291	9.3s	8s	264.0%	766.2 MB	4.3 GB	94.3 MB	4 MB
47	ab/75605d	1566990	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_21)	COMPLETED	0	2023-06-16 15:25:46.593	4.5s	4s	239.1%	1.4 GB	2.1 GB	74.2 MB	17 MB
21	ae/0d8bc9	1566211	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_06)	COMPLETED	0	2023-06-16 15:25:43.195	8.6s	8s	414.1%	1.8 GB	2.5 GB	176.9 MB	79.6 MB
61	2a/c9a1e4	1567916	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_21)	COMPLETED	0	2023-06-16 15:25:51.142	7.3s	6s	290.4%	640.6 MB	4.3 GB	52 MB	4.1 MB
22	5a/8f6c6b	1566829	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_06)	COMPLETED	0	2023-06-16 15:25:46.090	12.4s	11s	238.4%	957.5 MB	4.3 GB	150.1 MB	4 MB
115	e1/dc1eab	1568216	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_07)	COMPLETED	0	2023-06-16 15:25:51.805	12.4s	10s	236.5%	1.1 GB	4.3 GB	114.4 MB	4 MB
117	55/f0cb94	1569344	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_01)	COMPLETED	0	2023-06-16 15:25:58.449	10.3s	9s	238.8%	653.7 MB	4.3 GB	81.3 MB	4 MB
27	f5/cc1741	1569451	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_08)	COMPLETED	0	2023-06-16 15:25:58.521	13.2s	12s	228.2%	1 GB	4.3 GB	160 MB	4 MB
25	32/4ceae9	1570647	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_08)	COMPLETED	0	2023-06-16 15:26:04.178	8.6s	8s	430.0%	1.8 GB	2.4 GB	186.8 MB	87.2 MB
125	d0/12508f	1571502	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_22)	COMPLETED	0	2023-06-16 15:26:08.789	7.2s	5s	242.3%	497.7 MB	4.3 GB	51.1 MB	4.2 MB
31	e4/eafb1f	1572048	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_12)	COMPLETED	0	2023-06-16 15:26:11.741	8.4s	7s	411.7%	1.8 GB	2.5 GB	173.3 MB	77.3 MB
36	80/037932	1572385	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_12)	COMPLETED	0	2023-06-16 15:26:12.810	12.1s	10s	232.3%	1.1 GB	4.4 GB	146.6 MB	4 MB
72	ca/dd2fbf	1573042	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_29)	COMPLETED	0	2023-06-16 15:26:15.946	12.1s	10s	242.1%	1003.2 MB	4.4 GB	146.8 MB	4 MB
58	a2/d85cf2	1573879	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_29)	COMPLETED	0	2023-06-16 15:26:20.114	8.5s	8s	409.5%	1.8 GB	2.4 GB	173.5 MB	73.9 MB
128	8d/594712	1574875	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_15)	COMPLETED	0	2023-06-16 15:26:24.951	10.1s	8s	237.2%	923.6 MB	4.3 GB	99.5 MB	4 MB
29	e7/4efad6	1575910	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_09)	COMPLETED	0	2023-06-16 15:26:28.593	11.1s	10s	241.3%	873.9 MB	4.3 GB	133.3 MB	4.1 MB
26	53/f099d7	1575598	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_09)	COMPLETED	0	2023-06-16 15:26:28.047	17.1s	16s	206.1%	1.7 GB	2.3 GB	160.1 MB	57.2 MB
19	fd/fd8cc1	1577058	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_05)	COMPLETED	0	2023-06-16 15:26:35.105	12.1s	10s	242.4%	1.1 GB	4.3 GB	149.7 MB	4 MB
20	a0/b2f443	1578055	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_05)	COMPLETED	0	2023-06-16 15:26:39.716	8.5s	7s	417.8%	1.8 GB	2.5 GB	176.5 MB	80.7 MB
33	ee/eb4d1f	1579731	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_13)	COMPLETED	0	2023-06-16 15:26:48.185	2s	1s	195.0%	1.2 GB	1.8 GB	25.7 MB	3.9 MB
63	fe/4f6ede	1578852	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_32)	COMPLETED	0	2023-06-16 15:26:45.187	8.8s	8s	419.5%	1.8 GB	2.4 GB	180.9 MB	82.7 MB
39	76/f537a2	1580233	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_13)	COMPLETED	0	2023-06-16 15:26:50.151	5.1s	3s	294.3%	319.5 MB	4.3 GB	28.4 MB	4.3 MB
75	d9/f6c8fb	1579394	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_32)	COMPLETED	0	2023-06-16 15:26:47.198	12.4s	11s	241.2%	1.1 GB	4.3 GB	154.1 MB	4 MB
35	aa/74e208	1581338	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_14)	COMPLETED	0	2023-06-16 15:26:55.227	6s	5s	340.4%	1.6 GB	2.3 GB	150.7 MB	22.6 MB
41	ce/2c21dd	1581040	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_14)	COMPLETED	0	2023-06-16 15:26:53.951	11.1s	9s	242.7%	756.4 MB	4.3 GB	120.1 MB	4.1 MB
131	3e/977d42	1582190	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_24)	COMPLETED	0	2023-06-16 15:26:59.636	8.2s	6s	238.6%	639.8 MB	4.3 GB	70.9 MB	4.1 MB
46	73/9fd032	1582657	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_20)	COMPLETED	0	2023-06-16 15:27:01.246	12.7s	12s	225.6%	1.7 GB	2.4 GB	136.7 MB	47 MB
60	2d/08291e	1583470	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_20)	COMPLETED	0	2023-06-16 15:27:05.061	10.1s	8s	245.0%	709.4 MB	4.3 GB	110 MB	4.1 MB
134	84/a0cf4e	1584099	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_26)	COMPLETED	0	2023-06-16 15:27:07.847	8.3s	6s	262.4%	583.3 MB	4.3 GB	58.1 MB	4.1 MB
28	a1/09954c	1585227	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_10)	COMPLETED	0	2023-06-16 15:27:13.902	7.7s	7s	406.6%	1.8 GB	2.5 GB	173.2 MB	76.7 MB
56	c2/34a121	1585808	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_28)	COMPLETED	0	2023-06-16 15:27:16.171	8.2s	8s	410.0%	1.8 GB	2.5 GB	171.2 MB	76.9 MB
32	10/af3fbf	1585526	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_10)	COMPLETED	0	2023-06-16 15:27:15.143	12.1s	11s	234.0%	1.1 GB	4.3 GB	142.5 MB	4 MB
71	c9/27f729	1586833	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_28)	COMPLETED	0	2023-06-16 15:27:21.644	12.2s	10s	234.9%	968.5 MB	4.4 GB	144.4 MB	4 MB
137	aa/ba3367	1587454	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_18)	COMPLETED	0	2023-06-16 15:27:24.397	10.2s	9s	227.6%	1.1 GB	4.3 GB	102.5 MB	4 MB
140	60/b660de	1588070	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_19)	COMPLETED	0	2023-06-16 15:27:27.267	8.2s	7s	249.7%	624.2 MB	4.3 GB	70.1 MB	4.1 MB
66	8c/4e6a09	1589942	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_23)	COMPLETED	0	2023-06-16 15:27:35.449	6.1s	5s	283.5%	493.7 MB	4.4 GB	43.9 MB	4.2 MB
17	93/94dfc1	1589679	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_04)	COMPLETED	0	2023-06-16 15:27:34.555	7.7s	8s	399.5%	1.8 GB	2.5 GB	161.4 MB	71.8 MB
18	c2/6c2efa	1589408	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_04)	COMPLETED	0	2023-06-16 15:27:33.870	11.2s	9s	236.8%	1 GB	4.3 GB	134.6 MB	4 MB
50	be/2498dd	1591088	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_23)	COMPLETED	0	2023-06-16 15:27:41.536	3.6s	3s	225.5%	1.3 GB	1.9 GB	57.8 MB	12.9 MB
143	be/eb3172	1591312	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_27)	COMPLETED	0	2023-06-16 15:27:42.292	8.1s	7s	261.6%	537.7 MB	4.3 GB	57.2 MB	4.1 MB
59	dd/f6f916	1592030	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_30)	COMPLETED	0	2023-06-16 15:27:45.069	8.4s	8s	413.2%	1.8 GB	2.4 GB	181.6 MB	82.3 MB
73	b1/8cc879	1592097	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_30)	COMPLETED	0	2023-06-16 15:27:45.147	12.2s	11s	249.0%	1.1 GB	4.3 GB	154.8 MB	4 MB
13	8b/b2ee92	1593143	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_02)	COMPLETED	0	2023-06-16 15:27:50.382	8.3s	8s	417.0%	1.8 GB	2.4 GB	179.9 MB	82.4 MB
146	cb/063302	1594690	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_21)	COMPLETED	0	2023-06-16 15:27:57.353	6s	5s	254.3%	414.9 MB	4.3 GB	37.4 MB	4.1 MB
14	69/a4ab30	1593808	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_02)	COMPLETED	0	2023-06-16 15:27:53.427	12.1s	11s	225.8%	1.1 GB	4.3 GB	153.1 MB	4 MB
149	33/7cec4a	1595043	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_06)	COMPLETED	0	2023-06-16 15:27:58.648	10.1s	9s	231.7%	1.1 GB	4.3 GB	100 MB	4 MB
52	67/3635ea	1596018	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_25)	COMPLETED	0	2023-06-16 15:28:03.395	9.3s	9s	383.8%	1.8 GB	2.4 GB	191.6 MB	81.6 MB
30	a5/bde52d	1597134	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_11)	COMPLETED	0	2023-06-16 15:28:08.744	9.2s	8s	438.2%	1.8 GB	2.4 GB	203.8 MB	98.2 MB
68	cb/ed2e93	1596479	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_25)	COMPLETED	0	2023-06-16 15:28:05.573	13.1s	12s	240.9%	1.1 GB	4.3 GB	164.9 MB	4 MB
34	0f/9c2f73	1597959	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_11)	COMPLETED	0	2023-06-16 15:28:12.744	13.1s	11s	227.4%	1.1 GB	4.3 GB	177.1 MB	4 MB
64	e0/677732	1599180	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_33)	COMPLETED	0	2023-06-16 15:28:18.694	7.4s	6s	400.0%	1.8 GB	2.4 GB	160.2 MB	71.1 MB
76	42/f0c96e	1598893	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_33)	COMPLETED	0	2023-06-16 15:28:17.912	11s	9s	249.9%	946.1 MB	4.3 GB	133.5 MB	4 MB
78	6b/c211a6	1600427	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_34)	COMPLETED	0	2023-06-16 15:28:25.849	8.2s	7s	410.7%	1.8 GB	2.5 GB	175.6 MB	77.1 MB
77	14/cc0517	1600531	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_34)	COMPLETED	0	2023-06-16 15:28:26.133	12.2s	11s	227.8%	1.1 GB	4.3 GB	148.9 MB	4 MB
79	2e/4688bc	1601211	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_35)	COMPLETED	0	2023-06-16 15:28:28.945	10.1s	8s	237.9%	1003.1 MB	4.3 GB	128.7 MB	4 MB
92	ad/f8bf36	1603325	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_39)	COMPLETED	0	2023-06-16 15:28:39.028	1.7s	1s	154.3%	13.8 MB	29 MB	12.2 MB	2 MB
80	fa/cec4a4	1602200	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_35)	COMPLETED	0	2023-06-16 15:28:34.082	7.2s	6s	392.6%	1.8 GB	2.4 GB	155.4 MB	66.9 MB
91	26/19a4bb	1603038	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_39)	COMPLETED	0	2023-06-16 15:28:38.304	5s	4s	289.6%	314.7 MB	4.3 GB	24.5 MB	4.3 MB
152	a9/20e53b	1603753	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_08)	COMPLETED	0	2023-06-16 15:28:40.713	10.2s	8s	244.1%	953.6 MB	4.3 GB	107.7 MB	4 MB
84	7f/604d62	1604560	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_36)	COMPLETED	0	2023-06-16 15:28:43.358	8.3s	8s	422.7%	1.8 GB	2.5 GB	186.5 MB	84 MB
